"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Esf1",15.8621612040982,-1.82744087164561,0.541392664973681,12.201682157958,0.000477464430679642,0.00441588940453658
"Slc6a9",13.697419163626,4.57869770597003,1.40721921675541,12.1827522626931,0.000482334246348906,0.0044560263835772
"Aspscr1",24.0450254349268,1.61513154052251,0.500863232683759,12.1791063214565,0.000483277925592094,0.00445945030351357
"Pum2",73.2723602587056,-0.840943758577157,0.247285383181854,12.1763724760192,0.000483986749265481,0.00445945030351357
"Elmo2",12.8119539307706,-2.25191661136722,0.669974587559717,12.1751802416719,0.000484296196872593,0.00445945030351357
"Slfn5",144.030393474991,2.25019221421298,0.587838307252118,12.1709947838693,0.000485384125458223,0.0044645780555003
"Smndc1",78.5232759878676,1.08625632490404,0.313426106624127,12.162996209397,0.000487470065519685,0.00447886430691147
"H6pd",43.4408418468403,2.2310202882344,0.620514175068112,12.1042323283875,0.000503075041267733,0.00461719636674436
"Chordc1",8.38811495384466,-1.8149717058711,0.552055536603332,12.0932992894337,0.000506033513197567,0.00463928434618533
"Exosc6",6.4979589572232,-2.0771214391585,0.62244073013667,12.0861600425758,0.000507974859453953,0.00465200941550042
"Rbm3",280.159032171534,1.18917497323107,0.329040180848072,12.083045243551,0.000508824207786641,0.0046547172087729
"Polr2b",10.753466152498,-1.68424637263151,0.50730901137447,12.0748193138666,0.000511074165368973,0.00467021794375756
"N6amt1",2.79216282606416,-2.97133443682037,0.908496266161288,12.0643914145585,0.000513940846837537,0.00469131454871137
"Vdac2",152.617479558448,1.05132392644462,0.297434310774917,12.0535383646339,0.000516941643229721,0.00471358828051222
"Ciart",7.02861714875255,3.6266232946447,1.27766910622604,12.0497283134347,0.000517999286162739,0.00471811484157113
"Mif",35.1677767675712,-1.8089014506383,0.542119369925321,12.0459242759002,0.000519057438873902,0.00472263624308754
"Irf2bp2",124.087058469391,1.75374567664978,0.479109081562788,12.0428957233302,0.000519901438134157,0.00472520150312849
"Emc7",64.8102319296127,1.04783538708961,0.308654667030528,12.026871994804,0.000524390051993305,0.00475766664252591
"Slc31a2",93.3720026279553,1.53253671430795,0.425923146449417,12.0254870938296,0.00052477982633619,0.00475766664252591
"Usp48",14.4565783751213,-1.49106083754592,0.451593883046672,12.0240974002184,0.000525171243518977,0.00475766664252591
"Dop1b",64.242679982066,1.93580530918145,0.5361111284604,12.0047054290357,0.000530663981149646,0.0048022519801131
"Txlng",9.10002743764223,-1.86417919750029,0.561239481731195,11.9986210710758,0.000532399287841508,0.00481277506761673
"Fyn",10.1512050111708,-2.29122805710854,0.683851703673455,11.9861724157067,0.000535967613504092,0.00483982784825875
"Usp15",101.578523410969,1.97559970356962,0.534339710017859,11.9781898230437,0.000538268466469175,0.00485538948241025
"Bnip3l",199.369574042568,1.81376049092292,0.486510391126273,11.9735503707265,0.000539610292489169,0.00486161841815435
"Bin3",22.9938591900814,1.5241208540679,0.481973407625459,11.9718063558427,0.000540115570662087,0.00486161841815435
"Sde2",27.0984396688292,1.90994713724737,0.56884490522081,11.9675030127188,0.000541364384896654,0.0048676474693328
