"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lamc2",1.2992862661738,0.989241283171696,1.28605183142219,0.57808535747672,0.447063779742422,NA
"Bud13",14.7282418939606,0.314646319464766,0.413276907206515,0.578053119922529,0.447076449143388,0.881244478309517
"Sav1",71.5310275625552,-0.181925353956258,0.242445194530462,0.577707887501333,0.44721216089904,0.881265006519039
"Clec14a",1484.04399843477,0.115141088885229,0.150836333529032,0.577573732302142,0.447264914915815,0.881265006519039
"Znf358",37.0097508773222,-0.18949710109696,0.259020343522057,0.576807038209125,0.447566588563918,0.881683912476462
"Suco",73.1076608129802,-0.134383123329243,0.181642612562724,0.576495740717135,0.447689166065132,0.88174991143628
"Afap1",82.1722686984829,-0.124797322412437,0.166422090632398,0.575409354596573,0.448117354061223,0.882222212670671
"Snrpn",114.092349226033,-0.103806225060906,0.140299512698702,0.575012458738939,0.448273945359309,0.882222212670671
"Fyb2",14.936272046389,0.26744647452652,0.354729053263765,0.574852677848476,0.44833700934691,0.882222212670671
"Pdzd8",81.7896535344466,-0.12526365713524,0.167523941639228,0.574766108489854,0.448371183209131,0.882222212670671
"Atpsckmt",42.6393638515164,-0.166989053262683,0.22064248095854,0.574642195135596,0.448420105928778,0.882222212670671
"Nr2f1",25.7449504594474,0.234828962245004,0.311388054534121,0.574531794099741,0.4484637007939,0.882222212670671
"Cage1",1.47431938833047,-0.841917003419754,1.12811780858409,0.574460849463247,0.448491718702649,NA
"Ppm1m",45.0069157397582,-0.153199323563835,0.212502482719341,0.574076175540071,0.448643684025278,0.882287374862166
"Nsd1",135.526361781802,-0.108204233673889,0.143741782324594,0.57386952782926,0.448725353238241,0.882287374862166
"Napepld",4.46106141975726,0.520207127957786,0.689435272725742,0.573771224562499,0.4487642117821,0.882287374862166
"Dhrs13",8.79581721393611,-0.328600131032805,0.44224640031168,0.573063052977467,0.449044301592373,0.882638998932863
"Trit1",10.4964038088254,-0.316720602659421,0.418956556870288,0.572260969200521,0.449361863699594,0.882638998932863
