"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DIRAS1",7.90699386648147,1.74385940462281,1.02463507613946,2.6194450057293,0.10556135601071,0.178114764427881
"LINC02574",7.80830628712647,1.45433891094097,0.855624758858961,2.61839438570883,0.105631276341154,0.17821812289514
"OAT",715.282577845178,-0.62328377882976,0.398060594480335,2.61741388957125,0.105696575627105,0.178293142294016
"PRG4",2.57615222301222,2.69745920945509,1.89699446427714,2.61736795873097,0.105699635623696,0.178293142294016
"HYAL4",2.52546159211695,-2.55971233269269,1.56341330483339,2.61733631542616,0.105701743815048,0.178293142294016
"AC087273.1",2.69243264517468,4.37559969658377,2.47083756623597,2.61647213090495,0.105759336736696,0.178375660599692
"GABRE",49.3077977254008,1.80707996393732,1.00097973952939,2.61624998985343,0.105774146716476,0.178386012786579
"HTR2A",4.48499875150455,2.70773276870368,1.53789671930331,2.61563911149465,0.105814885250863,0.178440087687346
"SDF4",2151.94676673426,0.350071179056153,0.212139596654608,2.61519687383688,0.105844388132325,0.178475208122135
"SBK2",2.00696665762199,2.90853128996425,2.25413068720551,2.61465556507041,0.105880512594965,0.17851318391496
"STAC2",1.38342044332542,2.40035581958556,1.51603244461586,2.6145993297245,0.105884266258941,0.17851318391496
"DDX24",3213.3361702839,-0.470677203969987,0.298609649544103,2.61388630317811,0.105931872861989,0.178558186606964
"AL136040.1",22.5717046503628,1.20008638547194,0.703724977314944,2.61387705617896,0.105932490409998,0.178558186606964
"PITPNB",798.541842730204,0.206119276865353,0.126217164900178,2.61380951848713,0.105937000940758,0.178558186606964
"ZNF75D",97.0167049423612,0.400523975015798,0.244370412358904,2.61363052843461,0.105948955879014,0.178563705238125
"MARK3",870.650910947659,0.375985047603149,0.227724962373698,2.61319971586889,0.105977736379811,0.178597578021687
"TMEM225B",3.63755011431781,-1.05862469276535,0.707267627447832,2.6130548976311,0.105987412909991,0.178599253179201
"ZSCAN4",1.87146761005024,3.86176747351754,2.27451684394964,2.61275582656904,0.106007399441354,0.1786183000089
"AL031594.1",0.738697407747329,-2.8555619102679,2.15333838275157,2.61173753273704,0.106075481697194,NA
"LINC01632",1.21991380907501,3.3652868397001,2.05032983167823,2.61167681954234,0.106079542443922,0.178717012966464
"AC007448.3",25.6827478639144,0.829743229225359,0.525223366864114,2.6116197351374,0.106083360637848,0.178717012966464
"CCDC191",121.483024085117,0.985261895751392,0.576665170818503,2.61006357208714,0.106187505502781,0.17887781411778
