"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gls",178.644151235342,0.0326555402439501,0.250951564572062,0.0170422279584841,0.896134554141352,0.939103916508661
"Fan1",42.9224943174101,-0.0378220923722655,0.296299253138545,0.0170416841809242,0.896136201814306,0.939103916508661
"Zcchc14",230.707404767483,0.0269366228026079,0.20645306776756,0.0170167121769111,0.896211897050448,0.939103916508661
"Zfp574",42.5345941635248,0.0384491996155507,0.295914447377155,0.0170084485063029,0.896236958358646,0.939103916508661
"Slc26a6",4.24657050806499,0.0868800677077642,0.687746876782583,0.0168789492657382,0.89663050363075,0.939423831151014
"Enho",1.3773593784705,-0.185500502739803,1.5751967052357,0.016726075486055,0.89709706467473,0.939820175892143
"Ogfrl1",117.265643709209,-0.0499741770812323,0.388539410036709,0.0166685973017593,0.897273044908419,0.939912053240844
"Cd80",5.27362940404736,-0.0795875233897229,0.823421826035017,0.016637905345732,0.897367140430019,0.939918145022962
"Pitrm1",44.240186698713,-0.0345772945404268,0.271901056541244,0.0165448135396389,0.897653082594333,0.940125159392274
"Mcur1",160.303644499583,0.0299958586865077,0.233923902193532,0.0165015131261583,0.897786363411336,0.940172264310072
"Mmachc",37.2796479151081,0.0321556943132579,0.250933861832959,0.0164685855077167,0.897887835274064,0.940186052533729
"Phtf1",8.38710584243947,-0.0739741207208212,0.576760276303095,0.0163857635062854,0.898143521648401,0.940347850927347
"Ercc5",48.2969548916165,0.0278687065704775,0.235497624422187,0.0163613565949419,0.898218995391295,0.940347850927347
"Cutc",87.9823582360263,-0.0280350363183967,0.219769477493108,0.0162739689311024,0.898489695404277,0.940538765801725
"Rbsn",37.6892498897693,-0.0342498541044697,0.270220890187855,0.0161528028736839,0.898866255466409,0.940814875147185
"Gm49336",35.9831471472867,0.0345060873306895,0.321235022346767,0.0161322765339804,0.898930189243197,0.940814875147185
"Adam17",37.4494082423338,0.0494797543898174,0.392246398171856,0.0161003376208981,0.899029752220171,0.940826594445465
"Dsc2",2.36616048115381,0.183927874324473,1.44487848364348,0.0160714363176879,0.899119932592503,0.940828493593354
"Zbtb46",130.603773240688,-0.0230581862804963,0.188670951212603,0.0160108873152467,0.899309130378416,0.940873734099196
"Sprtn",31.2629168513206,0.0341959852808034,0.2925024085458,0.0159625801718164,0.899460336788261,0.940873734099196
"Pard6a",3.88700187062383,-0.0906965538759204,0.72196161992933,0.0159623863151239,0.899460944047916,0.940873734099196
"Gtf3c5",36.7192426879425,0.0417546908315682,0.330516495508956,0.0159265542463203,0.899573253077071,0.940873734099196
"Kremen1",36.7948618081917,0.0305224016342243,0.246403287519903,0.0159164275088415,0.899605016730517,0.940873734099196
"Kat6b",3.3603503408166,-0.101460582330299,0.809037817740927,0.0158642828166933,0.899768737196655,0.940952533634494
"Mrpl23",238.19463074602,0.0238256487060753,0.189213318082406,0.0158215667405699,0.899903058095646,0.940976780069274
"Cntf",3.84518558578165,-0.0888609949116628,0.752161091914295,0.0158007187913043,0.899968681454439,0.940976780069274
"Arhgef10",179.755741649722,0.0256265944288447,0.205540463942659,0.015590136081201,0.900634016581025,0.941547657148144
"Haspin",3.88218941152402,0.0933684622210136,0.748711797399141,0.0155418090443646,0.90078734834324,0.941547657148144
