"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SEPTIN6",3.71440798574281,1.18073383697926,0.67604148700327,2.85546861830183,0.091063699509105,0.325745480715407
"MTHFD1L",16.7065148887316,0.633213901677261,0.367640425605156,2.85198673735152,0.0912610956881725,0.326302252469696
"NR5A2",15.0026223614083,0.986282656077704,0.546373936703788,2.8512037466252,0.0913055492649121,0.326311921835644
"SBDS",1.11468814559686,2.00664983378887,1.19388699030149,2.84666784304835,0.0915635341095862,0.327084361334792
"ECSIT",0.409394381186966,-0.901692591379264,0.831919061168312,2.84655646011373,0.0915698790945582,NA
"PCBP4",0.623927441931539,-1.03650795412181,0.784359205499058,2.84370652832435,0.091732389428232,NA
"ZNF585B",1.23047024642909,-0.954280293046275,0.620854008276918,2.84367267801665,0.0917343215399752,0.327544749728847
"SP110",7.21907877801928,-0.575024713096903,0.348332053746924,2.83894207188968,0.0920047708634635,0.327999218742257
"TAPT1-AS1",1.14347375573166,1.50029681770944,0.906889280640996,2.83863332660434,0.0920224519531582,0.327999218742257
"RAVER2",4.55771630169354,0.695213049104942,0.416825899403204,2.83787886906244,0.0920656734302628,0.327999218742257
"AC103876.1",2.86179055111025,-0.701426732459193,0.4647143911169,2.83751539353797,0.0920865041423168,0.327999218742257
"ZNF276",1.97290094304395,-0.50453442810733,0.483790986937048,2.83719084374796,0.0921051083553395,0.327999218742257
"MYO5A",6.71874176395508,1.31353614853324,0.721903205768134,2.83704632919051,0.0921133936974482,0.327999218742257
"HOXA5",0.469955986957639,1.58242872980597,0.980219871752596,2.83635755439977,0.0921528938216078,NA
"CRYZL1",2.74879795833935,-0.791531516562226,0.499425893234443,2.83611960486604,0.092166544120537,0.328039029529197
"ST7-AS2",0.587827517075548,-1.06141554417171,0.847314160047496,2.83493329551216,0.0922346311578631,NA
"KIAA1324L",4.93574021909834,-0.632348678043165,0.447550669637188,2.83227052150755,0.0923876574962027,0.328676345466691
"AGBL5",0.684400306493486,-1.59378225039391,1.02981551631726,2.83101534273836,0.092459886723888,NA
"ADAMTS9-AS1",4.503543699424,1.25801856196392,0.725948748350835,2.83030859234788,0.0925005836573782,0.328928372095572
"CYTOR",2.94036499814485,-1.47756927846195,0.902357256473734,2.82871486065913,0.092592427254315,0.329105234842986
"TANGO6",4.2842504511892,-0.561381628961332,0.423846751618121,2.82652127649962,0.0927190012751221,0.329260479457354
"AC011595.1",0.919373820590825,1.55397813067604,0.97317697991675,2.82649778778391,0.0927203576363402,0.329260479457354
"CERS2",0.422215364665681,1.91031101914498,1.23376632766904,2.82637103832808,0.0927276771846044,NA
"ZNF234",0.509592085591007,-1.3006539255825,0.9548240058437,2.82572865224714,0.0927647834593947,NA
"RTN2",0.36692733039083,-2.09123240141694,1.56055699731306,2.82509774875464,0.092801242172498,NA
"POLE",0.914056211480546,-0.950091249827839,0.714018123434851,2.82392687059345,0.0928689462762715,0.329638366982442
"AL360178.1",0.472422274535431,1.74299924873624,1.29861219679073,2.82296928991557,0.0929243567145295,NA
"ASH2L",2.16608224733636,-0.973031943799371,0.605929484148898,2.82077520954964,0.0930514528058638,0.330136248357073
"HNRNPC",21.3901937894281,0.346792238886074,0.204109847357899,2.8190082306001,0.0931539456507563,0.330336606466452
"GNG7",6.94728844433909,-0.783337647866011,0.48512895162766,2.81834489902866,0.093192453589883,0.330336606466452
"GPS2",0.938574211479057,-1.13131853620625,0.769220209660029,2.8149377133977,0.0933905215873081,0.330593970187839
