"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"S100pbp",24.2569078596034,-0.136647536518717,0.314180005919176,0.198345403607568,0.65605971630164,0.933631487602283
"Cox7b",278.533765942097,-0.060997233486407,0.138562843227523,0.198246128076875,0.656140260856958,0.933631487602283
"Oscp1",1.82512098513216,-0.485709183642201,1.12285266437813,0.198203273539285,0.656175037210915,0.933631487602283
"Ampd2",27.8779011561963,-0.114969269801817,0.258471014641716,0.197928018372245,0.656398513571559,0.933665608231961
"Pkd2l2",4.25723650210506,-0.422746148265812,0.983229117259738,0.197862687029513,0.656451582635098,0.933665608231961
"Gm49336",31.3947886134847,0.127802272242781,0.291557407595538,0.197840582032924,0.65646954104005,0.933665608231961
"Ubxn4",222.068876190556,0.0568610722409223,0.128181342349451,0.197522275428881,0.656728271072425,0.933905304035694
"Nfu1",26.8323310465446,0.173159088909502,0.392782124448949,0.197207481433963,0.656984391589462,0.934141223635992
"Rps6kc1",21.9200313509121,0.134560068436454,0.31859365068842,0.19687221948152,0.657257434362582,0.93438289972961
"Tfap4",35.8612827192408,-0.151910705521475,0.343771964671481,0.196699962122537,0.657397831775835,0.93438289972961
"Faap100",22.2036022463232,-0.140136547001925,0.317171714644844,0.19659481675366,0.657483566092059,0.93438289972961
"Vegfb",7.24001886543488,0.283350780979761,0.646897847388978,0.196461122148143,0.657592618753065,0.93438289972961
"Srp68",82.5175984497254,-0.0761958665011227,0.172278291590675,0.196445233970579,0.657605581449649,0.93438289972961
"Arhgef11",38.4905853549215,-0.119219873229883,0.270614675278357,0.196303777071833,0.657721019629927,0.934418693365569
"Klhl11",22.6994616825259,-0.145548960678082,0.330550508910126,0.195829293521349,0.658108593306807,0.934785830796042
"Mlph",2.8486303916501,0.40668748898531,0.938585074533984,0.195732703062426,0.658187560322613,0.934785830796042
"Hprt1",469.013416835804,-0.0440687302059727,0.100083695063846,0.195633337851277,0.65826882013774,0.934785830796042
"Commd2",74.4524167296067,-0.0822972368698735,0.188669151932698,0.195505548482984,0.658373361205388,0.934785830796042
"Daglb",35.8971983670919,0.108183719865251,0.245429727093662,0.195435291262839,0.658430854162211,0.934785830796042
"Xrcc2",26.7192797241112,0.120896213387031,0.281976638732739,0.195209688540785,0.658615553167367,0.93491985707361
"Nupl2",9.45335812738703,-0.232458155361042,0.546353036847151,0.194889307104049,0.658878066021456,0.935138171512802
"Dcp1b",19.3225339255704,-0.137844297081121,0.327292205448704,0.194801594442559,0.658949980621731,0.935138171512802
"Unkl",39.1588848811362,0.107217937384491,0.243355876404968,0.194664730570345,0.659062232384338,0.935169296163826
"Yme1l1",141.495728673679,0.0628105053504009,0.142477448891464,0.19444629271625,0.659241486454224,0.935220880942806
"Smim18",2.44020854850384,-0.49901222040183,1.15427701792711,0.194334232058182,0.659333492142245,0.935220880942806
"Nat2",6.60576511374782,-0.22902310862248,0.519905214139864,0.194290312041637,0.659369560641538,0.935220880942806
"Hps3",22.3444469987912,-0.132220115997055,0.326944529359544,0.194060221649451,0.659558597718442,0.935271749878581
"Cchcr1",9.72698579891571,-0.209244925301004,0.485099122902168,0.19400816110393,0.659601388050796,0.935271749878581
"Chsy3",1.80482223371306,0.487890304215622,1.12193041280234,0.193848562965801,0.659732609921103,0.935271749878581
"Psat1",4.25712548548431,0.37421381174393,0.844258027371349,0.193519301363992,0.660003533291001,0.935271749878581
"Nemp1",7.00358364099623,-0.215641052582775,0.508664133464835,0.193455629814011,0.660055955317106,0.935271749878581
"Fsd1l",9.38609413158887,0.195480244593646,0.449544580459123,0.193229398344883,0.660242299409307,0.935271749878581
"Ipo8",64.5235038224405,0.106482807556406,0.24205003696182,0.193177309832095,0.660285222513113,0.935271749878581
"Txnrd3",2.15950971572672,-0.431152435958744,0.985467044194108,0.193147384433949,0.660309885410485,0.935271749878581
"Adcy9",22.4481240226578,-0.145974016633858,0.346321927734712,0.193047739286619,0.660392023997125,0.935271749878581
"P2rx7",2.34376795935221,-0.377203159152763,0.868023416469884,0.192998016226856,0.660433020719223,0.935271749878581
"Pde6d",164.308647305475,-0.0576037425475629,0.132905705300836,0.192883054546471,0.660527830890241,0.935271749878581
"Zzef1",82.0660254937603,-0.0838480414082939,0.194936616752896,0.192778473313638,0.660614109472129,0.935271749878581
"Rad18",49.5222521457274,0.110451571313081,0.257633473608919,0.192761252140798,0.660628319462335,0.935271749878581
"Bet1l",56.2473187736687,0.100726833495074,0.229333462001353,0.192637487127413,0.660730466007393,0.935271749878581
"Arpin",71.3887288834538,0.0971469190148225,0.22693919784831,0.192532490562598,0.660817153141535,0.935271749878581
"Ccng1",164.070850030474,-0.0669810909142759,0.155455868389996,0.19244576876271,0.66088877354514,0.935271749878581
"Serpine3",9.60791841245254,-0.291453097851003,0.670635249972063,0.192284742967409,0.661021809989068,0.935271749878581
"Dennd5b",70.2977944145224,-0.0860335115335973,0.199801281415934,0.192190472242416,0.661099725491223,0.935271749878581
"Cuedc1",1.22880815039657,0.539241832199519,1.2643784393798,0.192151251490159,0.661132148464942,NA
"P4htm",25.2309284946105,-0.143090682353847,0.330715124160131,0.191895491246299,0.661343676892094,0.935271749878581
"Smap1",355.18903827703,-0.0525581499261525,0.120564330844042,0.191706293522699,0.661500262427382,0.935271749878581
"Adh5",232.621071484265,0.0708678502626955,0.161793377883538,0.191473481059518,0.661693071207999,0.935271749878581
"Tigd3",2.04041116393271,0.408356700093973,0.940751326282686,0.19139455697367,0.661758465629335,0.935271749878581
"Aqp1",30.2433142834415,0.202011280111162,0.460420980203948,0.19138041989325,0.6617701809386,0.935271749878581
"Fhl3",5.41995259303887,0.246505762568012,0.588154867094183,0.19125810868843,0.66187156099182,0.935271749878581
"Ccdc69",4.82829119861167,-0.265336896567067,0.62990514245334,0.191224689698743,0.661899267697041,0.935271749878581
"Emp1",16.6731241566898,-0.188733750060866,0.434009432389687,0.191181514628909,0.661935067152617,0.935271749878581
"Pcid2",84.7207315877086,0.0808121746584524,0.185182527117537,0.191157055736568,0.661955349859318,0.935271749878581
"Ywhah",417.755830646015,-0.0490815728504137,0.112858362116617,0.19085676861242,0.662204491114936,0.935271749878581
"Phkg2",32.1180622316912,0.113765252471509,0.267675845838848,0.190679800295811,0.662351426943114,0.935271749878581
"Rbx1",459.046988049358,-0.0402503332731944,0.0923048935586654,0.190590632992851,0.662425492829133,0.935271749878581
"Fah",6.13824394747421,-0.256265040679272,0.586507308942184,0.190449650641227,0.662542640444747,0.935271749878581
"Exph5",1.26929621885321,-0.511432901798345,1.18273060634713,0.190434812893091,0.662554972697708,NA
"Lage3",158.499263950866,-0.0637579690937146,0.1462513860681,0.190246688738767,0.662711379912938,0.935271749878581
"Ttll3",1.87509760087774,0.418366357988704,1.04272395190861,0.190133110708761,0.66280585373078,0.935271749878581
"Stx16",156.605157222011,-0.148537834618166,0.342638833239872,0.190105429180747,0.662828884220965,0.935271749878581
"Cpsf1",28.8826767838554,-0.132401254957904,0.308771791094092,0.190061971419716,0.662865044254468,0.935271749878581
"Lysmd2",10.5890236278789,-0.240345612630839,0.554701002517875,0.190039148202601,0.662884036809629,0.935271749878581
"Tbc1d9b",117.17663982874,-0.0918187113299444,0.211518918896208,0.189911581020056,0.662990218043311,0.935271749878581
"Mxi1",9.22715978876181,0.201754208204034,0.465485855636818,0.189858322978878,0.663034560217959,0.935271749878581
"Txndc11",42.3683875827241,0.101086364246712,0.240673421999924,0.189853251853904,0.663038782777661,0.935271749878581
"BC029722",72.1074301208159,-0.0883074962387384,0.203015916732816,0.189775092988526,0.663103871593858,0.935271749878581
"Ndufa4",894.51353498726,-0.0530025698858001,0.122150794060502,0.189653194738881,0.663205417351373,0.935271749878581
"Thap12",115.411531997679,-0.0762631390884216,0.177184027296839,0.189559966564858,0.663283106077217,0.935271749878581
"Cxcl9",27.148103544792,-0.605914995894885,1.41981476242762,0.18955218179164,0.663289594297704,0.935271749878581
"Bicdl1",6.17937628517251,0.266320464180036,0.617947836907038,0.189315317675593,0.663487084551418,0.935422831351496
"Larp7",60.8206142690419,0.0952443000423637,0.219919353144788,0.188966795891062,0.663777938981537,0.935613192013648
"Dusp22",16.9928061634922,-0.146172391210105,0.339817005172016,0.188849300686954,0.66387606498699,0.935613192013648
"Dthd1",3.18673195842821,-0.338907185842236,0.781745433719064,0.188784815645249,0.6639299350317,0.935613192013648
"Ttc1",95.6371764459252,0.0745454696901977,0.172145482176608,0.18872064221091,0.663983555622589,0.935613192013648
"Cab39l",42.0154279247994,-0.0988584690821488,0.234997939482519,0.188469040413558,0.664193887974693,0.93573948543191
"Ubr7",78.1157821177217,-0.0783785656722338,0.180879525720107,0.188104011343952,0.66449933932869,0.93573948543191
"rnf141",236.653343728098,-0.0965050220014721,0.223250486563851,0.188085067916006,0.664515200539305,0.93573948543191
"Maf1",277.6345586184,-0.060805296410378,0.140488875156342,0.188078365386971,0.664520812751123,0.93573948543191
"Bbs9",2.47048116045321,-0.344157672171613,0.820621994823081,0.188034109012719,0.664557872812447,0.93573948543191
"Pkd1l3",8.62811777439042,-0.198771879836493,0.471913378736718,0.187965386077423,0.664615431317971,0.93573948543191
"Cop1",10.3907028844247,-0.188041349515471,0.447845520725241,0.187700360192601,0.664837519371968,0.935903445033558
"Sptbn5",5.54619631094006,0.253578852101168,0.612805406463805,0.187610735465455,0.664912665797455,0.935903445033558
"Rbm15",8.6545948745348,0.220411808608521,0.528062778259321,0.187358861969955,0.665123964935689,0.936065280040959
"Dram1",9.11874229557163,0.278020615982018,0.635230608468151,0.187258205507305,0.665208453789973,0.936065280040959
"Mblac1",30.2933219320272,0.117318749715614,0.276992996685686,0.186766877403805,0.665621251381602,0.9365188798485
"Bpgm",70.6391715295136,0.0925783861745992,0.214965501685075,0.186621690962966,0.665743355545574,0.936563410777021
"Eps8l2",152.17555140194,-0.149510932896429,0.348353897182273,0.186392248350558,0.665936435488259,0.936596695527517
"Tmem60",86.8346135546621,0.0803711060607296,0.185961199296856,0.186239093338202,0.666065396569221,0.936596695527517
"Ctdspl2",253.380630034366,-0.0780566777863807,0.181601304884951,0.186188480810259,0.666108027652667,0.936596695527517
"Rabgef1",23.0978429968117,-0.137854057220323,0.338994246100281,0.185844196943613,0.666398201527759,0.936596695527517
"Ppp2r2a",109.490195818245,-0.0729273744511532,0.169713582163972,0.185839742695677,0.666401957803644,0.936596695527517
"Gstm1",128.608244995054,0.0933469139345505,0.216886852026614,0.185500841272244,0.66668791070559,0.936596695527517
"Nrd1",159.755430750071,0.0724338026419865,0.168278082570519,0.185470450033279,0.66671356887229,0.936596695527517
"Ctbp1",208.256007039417,-0.0511985843842264,0.119495160731124,0.185294562215077,0.66686211323238,0.936596695527517
"Tgfbi",5.10339101237051,-0.327998073781625,0.77318798391781,0.18523689554673,0.666910833250575,0.936596695527517
"Naxd",69.0819675022849,0.0807646784949885,0.187719207349299,0.185183542056066,0.666955917261379,0.936596695527517
"Plpbp",30.099195848752,0.124818863201171,0.301747329676851,0.185170266358,0.666967136499584,0.936596695527517
"Clcn6",35.5756385732236,-0.106434114811857,0.248060415791068,0.185016754940854,0.667096903006935,0.936596695527517
"Aspn",7.4136863467305,0.27914944940599,0.651508169391986,0.184998705012525,0.667112165191193,0.936596695527517
